task_type_id,task_type_name,block_idx,group_idx,event_no,begin_ts,end_ts,duration_ns
204,TASK_SCHD_PREPARE_BATCH,4,0,0,2527636800,2527646688,9888
10,TASK_BEGIN_TASK_GRAPH,0,0,0,2523275520,2523276000,480
101,TASK_EMBEDDING,1,0,0,2523283360,2523305888,22528
154,TASK_RMS_NORM_HOPPER,2,0,0,2523307008,2523308832,1824
154,TASK_RMS_NORM_HOPPER,3,0,0,2523307008,2523308832,1824
154,TASK_RMS_NORM_HOPPER,5,0,0,2523307008,2523308736,1728
154,TASK_RMS_NORM_HOPPER,6,0,0,2523307008,2523308736,1728
154,TASK_RMS_NORM_HOPPER,7,0,0,2523307008,2523308736,1728
154,TASK_RMS_NORM_HOPPER,8,0,0,2523307008,2523308736,1728
253,TASK_LINEAR_SM100,9,0,0,2523309952,2523329440,19488
253,TASK_LINEAR_SM100,10,0,0,2523310176,2523329440,19264
253,TASK_LINEAR_SM100,11,0,0,2523310176,2523329248,19072
253,TASK_LINEAR_SM100,12,0,0,2523310208,2523329248,19040
253,TASK_LINEAR_SM100,13,0,0,2523309952,2523329248,19296
253,TASK_LINEAR_SM100,14,0,0,2523310176,2523329472,19296
253,TASK_LINEAR_SM100,15,0,0,2523309952,2523329440,19488
253,TASK_LINEAR_SM100,16,0,0,2523309920,2523329440,19520
253,TASK_LINEAR_SM100,17,0,0,2523309920,2523329408,19488
253,TASK_LINEAR_SM100,18,0,0,2523309984,2523329440,19456
253,TASK_LINEAR_SM100,19,0,0,2523309984,2523329248,19264
253,TASK_LINEAR_SM100,20,0,0,2523309920,2523329248,19328
253,TASK_LINEAR_SM100,21,0,0,2523309920,2523329280,19360
253,TASK_LINEAR_SM100,22,0,0,2523310208,2523329248,19040
253,TASK_LINEAR_SM100,23,0,0,2523310208,2523329280,19072
253,TASK_LINEAR_SM100,24,0,0,2523309888,2523329408,19520
253,TASK_LINEAR_SM100,25,0,0,2523309920,2523329408,19488
253,TASK_LINEAR_SM100,26,0,0,2523309984,2523329440,19456
253,TASK_LINEAR_SM100,27,0,0,2523309920,2523329440,19520
253,TASK_LINEAR_SM100,28,0,0,2523310208,2523329472,19264
253,TASK_LINEAR_SM100,29,0,0,2523310208,2523329472,19264
253,TASK_LINEAR_SM100,30,0,0,2523309984,2523329280,19296
253,TASK_LINEAR_SM100,31,0,0,2523309952,2523329280,19328
253,TASK_LINEAR_SM100,32,0,0,2523309888,2523329408,19520
253,TASK_LINEAR_SM100,33,0,0,2523309920,2523329440,19520
253,TASK_LINEAR_SM100,34,0,0,2523309984,2523329440,19456
253,TASK_LINEAR_SM100,35,0,0,2523309952,2523329248,19296
253,TASK_LINEAR_SM100,36,0,0,2523309952,2523329248,19296
253,TASK_LINEAR_SM100,37,0,0,2523309952,2523329248,19296
253,TASK_LINEAR_SM100,38,0,0,2523310208,2523329248,19040
253,TASK_LINEAR_SM100,39,0,0,2523310208,2523329280,19072
253,TASK_LINEAR_SM100,40,0,0,2523310208,2523329408,19200
253,TASK_LINEAR_SM100,41,0,0,2523309888,2523329440,19552
253,TASK_LINEAR_SM100,42,0,0,2523310208,2523329472,19264
253,TASK_LINEAR_SM100,43,0,0,2523310208,2523329440,19232
253,TASK_LINEAR_SM100,44,0,0,2523310208,2523329440,19232
253,TASK_LINEAR_SM100,45,0,0,2523310208,2523329472,19264
253,TASK_LINEAR_SM100,46,0,0,2523310208,2523329248,19040
253,TASK_LINEAR_SM100,47,0,0,2523310208,2523329280,19072
253,TASK_LINEAR_SM100,48,0,0,2523309760,2523329216,19456
253,TASK_LINEAR_SM100,49,0,0,2523309920,2523329216,19296
253,TASK_LINEAR_SM100,50,0,0,2523309920,2523329216,19296
253,TASK_LINEAR_SM100,51,0,0,2523309920,2523329088,19168
253,TASK_LINEAR_SM100,52,0,0,2523309856,2523329088,19232
253,TASK_LINEAR_SM100,53,0,0,2523309888,2523329088,19200
253,TASK_LINEAR_SM100,54,0,0,2523309760,2523329248,19488
253,TASK_LINEAR_SM100,55,0,0,2523309888,2523329216,19328
253,TASK_LINEAR_SM100,56,0,0,2523309856,2523329088,19232
253,TASK_LINEAR_SM100,57,0,0,2523309856,2523329088,19232
253,TASK_LINEAR_SM100,58,0,0,2523309888,2523329088,19200
253,TASK_LINEAR_SM100,59,0,0,2523309760,2523329088,19328
253,TASK_LINEAR_SM100,60,0,0,2523309760,2523329120,19360
253,TASK_LINEAR_SM100,61,0,0,2523309760,2523329120,19360
253,TASK_LINEAR_SM100,62,0,0,2523309792,2523329216,19424
253,TASK_LINEAR_SM100,63,0,0,2523309888,2523329216,19328
253,TASK_LINEAR_SM100,64,0,0,2523310176,2523329248,19072
253,TASK_LINEAR_SM100,65,0,0,2523310176,2523329248,19072
253,TASK_LINEAR_SM100,66,0,0,2523309984,2523329280,19296
253,TASK_LINEAR_SM100,67,0,0,2523310176,2523329472,19296
253,TASK_LINEAR_SM100,68,0,0,2523310176,2523329440,19264
253,TASK_LINEAR_SM100,69,0,0,2523310176,2523329440,19264
253,TASK_LINEAR_SM100,70,0,0,2523309888,2523329440,19552
253,TASK_LINEAR_SM100,71,0,0,2523309952,2523329472,19520
253,TASK_LINEAR_SM100,72,0,0,2523309888,2523329248,19360
253,TASK_LINEAR_SM100,73,0,0,2523309984,2523329248,19264
253,TASK_LINEAR_SM100,74,0,0,2523309888,2523329280,19392
253,TASK_LINEAR_SM100,75,0,0,2523310176,2523329472,19296
253,TASK_LINEAR_SM100,76,0,0,2523309984,2523329472,19488
253,TASK_LINEAR_SM100,77,0,0,2523310176,2523329472,19296
253,TASK_LINEAR_SM100,78,0,0,2523309888,2523329280,19392
253,TASK_LINEAR_SM100,79,0,0,2523310176,2523329280,19104
253,TASK_LINEAR_SM100,80,0,0,2523309888,2523329216,19328
253,TASK_LINEAR_SM100,81,0,0,2523309760,2523329216,19456
253,TASK_LINEAR_SM100,82,0,0,2523309888,2523329216,19328
253,TASK_LINEAR_SM100,83,0,0,2523309760,2523329120,19360
253,TASK_LINEAR_SM100,85,0,0,2523309888,2523329120,19232
253,TASK_LINEAR_SM100,86,0,0,2523309856,2523329120,19264
253,TASK_LINEAR_SM100,87,0,0,2523309856,2523329120,19264
253,TASK_LINEAR_SM100,88,0,0,2523309760,2523329216,19456
253,TASK_LINEAR_SM100,89,0,0,2523309856,2523329216,19360
253,TASK_LINEAR_SM100,90,0,0,2523309888,2523329216,19328
253,TASK_LINEAR_SM100,91,0,0,2523309856,2523329216,19360
253,TASK_LINEAR_SM100,92,0,0,2523309920,2523329216,19296
253,TASK_LINEAR_SM100,93,0,0,2523309760,2523329248,19488
253,TASK_LINEAR_SM100,94,0,0,2523309856,2523329120,19264
253,TASK_LINEAR_SM100,95,0,0,2523309760,2523329120,19360
253,TASK_LINEAR_SM100,96,0,0,2523309792,2523329216,19424
253,TASK_LINEAR_SM100,97,0,0,2523309824,2523329184,19360
253,TASK_LINEAR_SM100,98,0,0,2523309792,2523329184,19392
253,TASK_LINEAR_SM100,99,0,0,2523309920,2523329088,19168
253,TASK_LINEAR_SM100,100,0,0,2523309856,2523329088,19232
253,TASK_LINEAR_SM100,101,0,0,2523309856,2523329088,19232
253,TASK_LINEAR_SM100,102,0,0,2523309824,2523329120,19296
253,TASK_LINEAR_SM100,103,0,0,2523309856,2523329120,19264
253,TASK_LINEAR_SM100,104,0,0,2523309824,2523329216,19392
257,TASK_ATTN_SM100,105,0,0,2523330752,2523345600,14848
257,TASK_ATTN_SM100,106,0,0,2523330752,2523345600,14848
257,TASK_ATTN_SM100,107,0,0,2523330752,2523345600,14848
257,TASK_ATTN_SM100,108,0,0,2523330752,2523345600,14848
257,TASK_ATTN_SM100,109,0,0,2523330752,2523345600,14848
257,TASK_ATTN_SM100,110,0,0,2523330752,2523345600,14848
257,TASK_ATTN_SM100,111,0,0,2523330752,2523345600,14848
257,TASK_ATTN_SM100,112,0,0,2523330720,2523345600,14880
257,TASK_ATTN_SM100,113,0,0,2523330720,2523345600,14880
257,TASK_ATTN_SM100,114,0,0,2523330688,2523345600,14912
257,TASK_ATTN_SM100,115,0,0,2523330688,2523345600,14912
257,TASK_ATTN_SM100,116,0,0,2523330688,2523345600,14912
257,TASK_ATTN_SM100,117,0,0,2523330720,2523345600,14880
257,TASK_ATTN_SM100,118,0,0,2523330752,2523345632,14880
257,TASK_ATTN_SM100,119,0,0,2523330688,2523345632,14944
257,TASK_ATTN_SM100,120,0,0,2523330720,2523345600,14880
257,TASK_ATTN_SM100,121,0,0,2523330720,2523345600,14880
257,TASK_ATTN_SM100,122,0,0,2523330720,2523345600,14880
257,TASK_ATTN_SM100,123,0,0,2523330688,2523345600,14912
257,TASK_ATTN_SM100,124,0,0,2523330752,2523345632,14880
257,TASK_ATTN_SM100,125,0,0,2523330752,2523345600,14848
257,TASK_ATTN_SM100,126,0,0,2523330752,2523345600,14848
257,TASK_ATTN_SM100,127,0,0,2523330752,2523345600,14848
201,TASK_SCHD_EVENTS,0,0,1,2523277120,2523280000,2880
201,TASK_SCHD_EVENTS,1,0,1,2523306880,2523307104,224
257,TASK_ATTN_SM100,2,0,1,2523330816,2523345760,14944
201,TASK_SCHD_EVENTS,3,0,1,2523309792,2523310176,384
257,TASK_ATTN_SM100,4,0,1,2523330816,2523345760,14944
257,TASK_ATTN_SM100,5,0,1,2523330816,2523345760,14944
257,TASK_ATTN_SM100,6,0,1,2523330880,2523345760,14880
257,TASK_ATTN_SM100,7,0,1,2523330880,2523345760,14880
257,TASK_ATTN_SM100,8,0,1,2523330880,2523345760,14880
251,TASK_SPLITK_LINEAR_SM100,9,0,1,2523346880,2523360256,13376
251,TASK_SPLITK_LINEAR_SM100,10,0,1,2523346880,2523360256,13376
251,TASK_SPLITK_LINEAR_SM100,11,0,1,2523346944,2523360800,13856
251,TASK_SPLITK_LINEAR_SM100,12,0,1,2523346880,2523360416,13536
251,TASK_SPLITK_LINEAR_SM100,13,0,1,2523346880,2523360768,13888
201,TASK_SCHD_EVENTS,14,0,1,2523330560,2523330848,288
251,TASK_SPLITK_LINEAR_SM100,15,0,1,2523346944,2523360256,13312
251,TASK_SPLITK_LINEAR_SM100,16,0,1,2523346880,2523360256,13376
251,TASK_SPLITK_LINEAR_SM100,17,0,1,2523346912,2523360256,13344
251,TASK_SPLITK_LINEAR_SM100,18,0,1,2523346848,2523360288,13440
251,TASK_SPLITK_LINEAR_SM100,19,0,1,2523346912,2523360480,13568
251,TASK_SPLITK_LINEAR_SM100,20,0,1,2523346848,2523360448,13600
251,TASK_SPLITK_LINEAR_SM100,21,0,1,2523346944,2523360448,13504
251,TASK_SPLITK_LINEAR_SM100,22,0,1,2523346848,2523360288,13440
251,TASK_SPLITK_LINEAR_SM100,23,0,1,2523346976,2523360288,13312
251,TASK_SPLITK_LINEAR_SM100,24,0,1,2523346912,2523360448,13536
251,TASK_SPLITK_LINEAR_SM100,25,0,1,2523347008,2523360448,13440
251,TASK_SPLITK_LINEAR_SM100,26,0,1,2523346912,2523360864,13952
251,TASK_SPLITK_LINEAR_SM100,27,0,1,2523346944,2523360864,13920
251,TASK_SPLITK_LINEAR_SM100,28,0,1,2523346912,2523360736,13824
201,TASK_SCHD_EVENTS,29,0,1,2523330592,2523331168,576
251,TASK_SPLITK_LINEAR_SM100,30,0,1,2523347008,2523360288,13280
251,TASK_SPLITK_LINEAR_SM100,31,0,1,2523346912,2523360288,13376
251,TASK_SPLITK_LINEAR_SM100,32,0,1,2523346848,2523360256,13408
251,TASK_SPLITK_LINEAR_SM100,33,0,1,2523346848,2523360256,13408
201,TASK_SCHD_EVENTS,34,0,1,2523330592,2523331168,576
251,TASK_SPLITK_LINEAR_SM100,35,0,1,2523346976,2523360736,13760
251,TASK_SPLITK_LINEAR_SM100,36,0,1,2523346976,2523360864,13888
251,TASK_SPLITK_LINEAR_SM100,37,0,1,2523346848,2523360864,14016
251,TASK_SPLITK_LINEAR_SM100,38,0,1,2523346848,2523360480,13632
251,TASK_SPLITK_LINEAR_SM100,39,0,1,2523347008,2523360704,13696
251,TASK_SPLITK_LINEAR_SM100,40,0,1,2523346976,2523360256,13280
251,TASK_SPLITK_LINEAR_SM100,41,0,1,2523346848,2523360256,13408
251,TASK_SPLITK_LINEAR_SM100,42,0,1,2523346848,2523360256,13408
251,TASK_SPLITK_LINEAR_SM100,43,0,1,2523347008,2523360640,13632
251,TASK_SPLITK_LINEAR_SM100,44,0,1,2523347008,2523360704,13696
201,TASK_SCHD_EVENTS,45,0,1,2523330592,2523331168,576
251,TASK_SPLITK_LINEAR_SM100,46,0,1,2523346848,2523360288,13440
251,TASK_SPLITK_LINEAR_SM100,47,0,1,2523346976,2523360256,13280
251,TASK_SPLITK_LINEAR_SM100,48,0,1,2523346880,2523360512,13632
251,TASK_SPLITK_LINEAR_SM100,49,0,1,2523346880,2523360480,13600
251,TASK_SPLITK_LINEAR_SM100,50,0,1,2523346688,2523360512,13824
251,TASK_SPLITK_LINEAR_SM100,51,0,1,2523346688,2523360544,13856
251,TASK_SPLITK_LINEAR_SM100,52,0,1,2523346656,2523360448,13792
251,TASK_SPLITK_LINEAR_SM100,53,0,1,2523346656,2523360320,13664
251,TASK_SPLITK_LINEAR_SM100,54,0,1,2523346656,2523360320,13664
251,TASK_SPLITK_LINEAR_SM100,55,0,1,2523346688,2523360608,13920
251,TASK_SPLITK_LINEAR_SM100,56,0,1,2523346656,2523360672,14016
251,TASK_SPLITK_LINEAR_SM100,57,0,1,2523346656,2523360480,13824
251,TASK_SPLITK_LINEAR_SM100,58,0,1,2523346656,2523360480,13824
251,TASK_SPLITK_LINEAR_SM100,59,0,1,2523346656,2523360512,13856
251,TASK_SPLITK_LINEAR_SM100,60,0,1,2523346880,2523360704,13824
251,TASK_SPLITK_LINEAR_SM100,61,0,1,2523346880,2523360512,13632
251,TASK_SPLITK_LINEAR_SM100,62,0,1,2523346656,2523360480,13824
251,TASK_SPLITK_LINEAR_SM100,63,0,1,2523346688,2523360320,13632
251,TASK_SPLITK_LINEAR_SM100,64,0,1,2523347008,2523360256,13248
251,TASK_SPLITK_LINEAR_SM100,65,0,1,2523347008,2523360256,13248
251,TASK_SPLITK_LINEAR_SM100,66,0,1,2523346848,2523360256,13408
201,TASK_SCHD_EVENTS,67,0,1,2523330560,2523331040,480
251,TASK_SPLITK_LINEAR_SM100,68,0,1,2523346944,2523360448,13504
251,TASK_SPLITK_LINEAR_SM100,69,0,1,2523346944,2523360448,13504
251,TASK_SPLITK_LINEAR_SM100,70,0,1,2523346848,2523360448,13600
201,TASK_SCHD_EVENTS,71,0,1,2523330592,2523331040,448
251,TASK_SPLITK_LINEAR_SM100,72,0,1,2523347008,2523360256,13248
251,TASK_SPLITK_LINEAR_SM100,73,0,1,2523347008,2523360256,13248
251,TASK_SPLITK_LINEAR_SM100,74,0,1,2523346976,2523360256,13280
251,TASK_SPLITK_LINEAR_SM100,75,0,1,2523347264,2523360256,12992
251,TASK_SPLITK_LINEAR_SM100,76,0,1,2523347264,2523360288,13024
251,TASK_SPLITK_LINEAR_SM100,77,0,1,2523347008,2523360256,13248
251,TASK_SPLITK_LINEAR_SM100,78,0,1,2523346976,2523360480,13504
251,TASK_SPLITK_LINEAR_SM100,79,0,1,2523347008,2523360704,13696
251,TASK_SPLITK_LINEAR_SM100,80,0,1,2523346880,2523360576,13696
251,TASK_SPLITK_LINEAR_SM100,81,0,1,2523346880,2523360704,13824
251,TASK_SPLITK_LINEAR_SM100,82,0,1,2523346880,2523360736,13856
251,TASK_SPLITK_LINEAR_SM100,83,0,1,2523346880,2523360480,13600
251,TASK_SPLITK_LINEAR_SM100,84,0,1,2523346880,2523360512,13632
251,TASK_SPLITK_LINEAR_SM100,85,0,1,2523346880,2523360480,13600
251,TASK_SPLITK_LINEAR_SM100,86,0,1,2523346880,2523360608,13728
251,TASK_SPLITK_LINEAR_SM100,87,0,1,2523346880,2523360320,13440
251,TASK_SPLITK_LINEAR_SM100,88,0,1,2523346880,2523360480,13600
251,TASK_SPLITK_LINEAR_SM100,89,0,1,2523346880,2523360480,13600
251,TASK_SPLITK_LINEAR_SM100,90,0,1,2523346880,2523360640,13760
251,TASK_SPLITK_LINEAR_SM100,91,0,1,2523346880,2523360640,13760
201,TASK_SCHD_EVENTS,92,0,1,2523330400,2523330944,544
201,TASK_SCHD_EVENTS,93,0,1,2523330400,2523330944,544
251,TASK_SPLITK_LINEAR_SM100,94,0,1,2523346880,2523360608,13728
251,TASK_SPLITK_LINEAR_SM100,95,0,1,2523346880,2523360544,13664
251,TASK_SPLITK_LINEAR_SM100,96,0,1,2523346944,2523360320,13376
251,TASK_SPLITK_LINEAR_SM100,97,0,1,2523346912,2523360512,13600
251,TASK_SPLITK_LINEAR_SM100,98,0,1,2523346944,2523360352,13408
251,TASK_SPLITK_LINEAR_SM100,99,0,1,2523346944,2523360544,13600
251,TASK_SPLITK_LINEAR_SM100,100,0,1,2523346912,2523360512,13600
251,TASK_SPLITK_LINEAR_SM100,101,0,1,2523346944,2523360512,13568
251,TASK_SPLITK_LINEAR_SM100,102,0,1,2523346912,2523360544,13632
251,TASK_SPLITK_LINEAR_SM100,103,0,1,2523346944,2523360544,13600
251,TASK_SPLITK_LINEAR_SM100,104,0,1,2523346912,2523360320,13408
251,TASK_SPLITK_LINEAR_SM100,105,0,1,2523348832,2523360320,11488
251,TASK_SPLITK_LINEAR_SM100,106,0,1,2523348864,2523360320,11456
251,TASK_SPLITK_LINEAR_SM100,107,0,1,2523349024,2523360544,11520
251,TASK_SPLITK_LINEAR_SM100,108,0,1,2523349056,2523360512,11456
201,TASK_SCHD_EVENTS,109,0,1,2523346592,2523346976,384
251,TASK_SPLITK_LINEAR_SM100,110,0,1,2523349024,2523360352,11328
251,TASK_SPLITK_LINEAR_SM100,111,0,1,2523348896,2523360352,11456
251,TASK_SPLITK_LINEAR_SM100,112,0,1,2523348896,2523360704,11808
251,TASK_SPLITK_LINEAR_SM100,113,0,1,2523349024,2523360320,11296
251,TASK_SPLITK_LINEAR_SM100,114,0,1,2523349024,2523360352,11328
251,TASK_SPLITK_LINEAR_SM100,115,0,1,2523348800,2523360512,11712
251,TASK_SPLITK_LINEAR_SM100,116,0,1,2523348800,2523360512,11712
251,TASK_SPLITK_LINEAR_SM100,117,0,1,2523348800,2523360512,11712
201,TASK_SCHD_EVENTS,118,0,1,2523346592,2523346976,384
251,TASK_SPLITK_LINEAR_SM100,119,0,1,2523348960,2523360544,11584
251,TASK_SPLITK_LINEAR_SM100,120,0,1,2523348928,2523360288,11360
251,TASK_SPLITK_LINEAR_SM100,121,0,1,2523348768,2523360320,11552
251,TASK_SPLITK_LINEAR_SM100,122,0,1,2523348832,2523360320,11488
251,TASK_SPLITK_LINEAR_SM100,123,0,1,2523348992,2523360320,11328
251,TASK_SPLITK_LINEAR_SM100,124,0,1,2523349024,2523360768,11744
251,TASK_SPLITK_LINEAR_SM100,125,0,1,2523349024,2523360352,11328
251,TASK_SPLITK_LINEAR_SM100,126,0,1,2523348928,2523360544,11616
251,TASK_SPLITK_LINEAR_SM100,127,0,1,2523348832,2523360544,11712
154,TASK_RMS_NORM_HOPPER,0,0,2,2523307008,2523308736,1728
257,TASK_ATTN_SM100,1,0,2,2523330816,2523345760,14944
251,TASK_SPLITK_LINEAR_SM100,2,0,2,2523347296,2523360480,13184
257,TASK_ATTN_SM100,3,0,2,2523330816,2523345760,14944
251,TASK_SPLITK_LINEAR_SM100,4,0,2,2523347296,2523360256,12960
251,TASK_SPLITK_LINEAR_SM100,5,0,2,2523347296,2523360256,12960
251,TASK_SPLITK_LINEAR_SM100,6,0,2,2523347296,2523360224,12928
251,TASK_SPLITK_LINEAR_SM100,7,0,2,2523347296,2523360256,12960
201,TASK_SCHD_EVENTS,8,0,2,2523346784,2523347200,416
154,TASK_RMS_NORM_HOPPER,9,0,2,2523362080,2523363680,1600
154,TASK_RMS_NORM_HOPPER,10,0,2,2523362080,2523363680,1600
154,TASK_RMS_NORM_HOPPER,11,0,2,2523362368,2523363808,1440
154,TASK_RMS_NORM_HOPPER,12,0,2,2523362080,2523363680,1600
154,TASK_RMS_NORM_HOPPER,13,0,2,2523362368,2523363808,1440
251,TASK_SPLITK_LINEAR_SM100,14,0,2,2523346944,2523360256,13312
154,TASK_RMS_NORM_HOPPER,15,0,2,2523362080,2523363680,1600
154,TASK_RMS_NORM_HOPPER,16,0,2,2523362080,2523364544,2464
253,TASK_LINEAR_SM100,17,0,2,2523365664,2523404192,38528
253,TASK_LINEAR_SM100,18,0,2,2523365696,2523404768,39072
253,TASK_LINEAR_SM100,19,0,2,2523365696,2523406240,40544
253,TASK_LINEAR_SM100,20,0,2,2523365696,2523404128,38432
253,TASK_LINEAR_SM100,21,0,2,2523365696,2523405344,39648
253,TASK_LINEAR_SM100,22,0,2,2523365696,2523405056,39360
253,TASK_LINEAR_SM100,23,0,2,2523365696,2523403776,38080
253,TASK_LINEAR_SM100,24,0,2,2523365792,2523402976,37184
253,TASK_LINEAR_SM100,25,0,2,2523365792,2523404704,38912
201,TASK_SCHD_EVENTS,26,0,2,2523361984,2523362432,448
253,TASK_LINEAR_SM100,27,0,2,2523365696,2523404512,38816
253,TASK_LINEAR_SM100,28,0,2,2523365696,2523405824,40128
251,TASK_SPLITK_LINEAR_SM100,29,0,2,2523346912,2523360448,13536
253,TASK_LINEAR_SM100,30,0,2,2523365696,2523406112,40416
253,TASK_LINEAR_SM100,31,0,2,2523365696,2523401760,36064
253,TASK_LINEAR_SM100,32,0,2,2523365792,2523405888,40096
253,TASK_LINEAR_SM100,33,0,2,2523365792,2523407104,41312
251,TASK_SPLITK_LINEAR_SM100,34,0,2,2523346880,2523360288,13408
253,TASK_LINEAR_SM100,35,0,2,2523365696,2523404896,39200
253,TASK_LINEAR_SM100,36,0,2,2523365696,2523404576,38880
253,TASK_LINEAR_SM100,37,0,2,2523365696,2523406144,40448
253,TASK_LINEAR_SM100,38,0,2,2523365696,2523406304,40608
253,TASK_LINEAR_SM100,39,0,2,2523365696,2523406496,40800
253,TASK_LINEAR_SM100,40,0,2,2523365792,2523405984,40192
253,TASK_LINEAR_SM100,41,0,2,2523365792,2523404640,38848
253,TASK_LINEAR_SM100,42,0,2,2523365696,2523405568,39872
253,TASK_LINEAR_SM100,43,0,2,2523365696,2523404288,38592
253,TASK_LINEAR_SM100,44,0,2,2523365696,2523404928,39232
251,TASK_SPLITK_LINEAR_SM100,45,0,2,2523347008,2523360864,13856
253,TASK_LINEAR_SM100,46,0,2,2523365696,2523405536,39840
253,TASK_LINEAR_SM100,47,0,2,2523365696,2523406240,40544
253,TASK_LINEAR_SM100,48,0,2,2523365696,2523403040,37344
253,TASK_LINEAR_SM100,49,0,2,2523365696,2523405728,40032
253,TASK_LINEAR_SM100,50,0,2,2523365504,2523404352,38848
253,TASK_LINEAR_SM100,51,0,2,2523365696,2523404672,38976
253,TASK_LINEAR_SM100,52,0,2,2523365600,2523404192,38592
253,TASK_LINEAR_SM100,53,0,2,2523365504,2523404064,38560
253,TASK_LINEAR_SM100,54,0,2,2523365536,2523404320,38784
253,TASK_LINEAR_SM100,55,0,2,2523365632,2523405152,39520
253,TASK_LINEAR_SM100,56,0,2,2523365504,2523405760,40256
253,TASK_LINEAR_SM100,57,0,2,2523365536,2523404544,39008
253,TASK_LINEAR_SM100,58,0,2,2523365536,2523402016,36480
253,TASK_LINEAR_SM100,59,0,2,2523365536,2523405056,39520
253,TASK_LINEAR_SM100,60,0,2,2523365568,2523404096,38528
253,TASK_LINEAR_SM100,61,0,2,2523365696,2523404288,38592
253,TASK_LINEAR_SM100,62,0,2,2523365504,2523402784,37280
253,TASK_LINEAR_SM100,63,0,2,2523365536,2523404704,39168
253,TASK_LINEAR_SM100,64,0,2,2523365664,2523405792,40128
253,TASK_LINEAR_SM100,65,0,2,2523365664,2523405216,39552
253,TASK_LINEAR_SM100,66,0,2,2523365792,2523404448,38656
251,TASK_SPLITK_LINEAR_SM100,67,0,2,2523347008,2523360640,13632
253,TASK_LINEAR_SM100,68,0,2,2523365760,2523405920,40160
253,TASK_LINEAR_SM100,69,0,2,2523365760,2523406144,40384
253,TASK_LINEAR_SM100,70,0,2,2523365760,2523405984,40224
251,TASK_SPLITK_LINEAR_SM100,71,0,2,2523347008,2523360608,13600
253,TASK_LINEAR_SM100,72,0,2,2523365760,2523404832,39072
253,TASK_LINEAR_SM100,73,0,2,2523365760,2523404896,39136
253,TASK_LINEAR_SM100,74,0,2,2523365760,2523405600,39840
253,TASK_LINEAR_SM100,75,0,2,2523365760,2523404064,38304
253,TASK_LINEAR_SM100,76,0,2,2523365760,2523405024,39264
253,TASK_LINEAR_SM100,77,0,2,2523365760,2523405088,39328
253,TASK_LINEAR_SM100,78,0,2,2523365760,2523406752,40992
253,TASK_LINEAR_SM100,79,0,2,2523365760,2523405120,39360
253,TASK_LINEAR_SM100,80,0,2,2523365504,2523405664,40160
253,TASK_LINEAR_SM100,81,0,2,2523365600,2523405248,39648
253,TASK_LINEAR_SM100,82,0,2,2523365696,2523404448,38752
253,TASK_LINEAR_SM100,83,0,2,2523365696,2523404320,38624
253,TASK_LINEAR_SM100,84,0,2,2523365632,2523403776,38144
253,TASK_LINEAR_SM100,85,0,2,2523365632,2523405408,39776
253,TASK_LINEAR_SM100,86,0,2,2523365504,2523403552,38048
253,TASK_LINEAR_SM100,87,0,2,2523365632,2523406144,40512
253,TASK_LINEAR_SM100,88,0,2,2523365504,2523404672,39168
253,TASK_LINEAR_SM100,89,0,2,2523365600,2523404416,38816
253,TASK_LINEAR_SM100,90,0,2,2523365504,2523405024,39520
253,TASK_LINEAR_SM100,91,0,2,2523365504,2523404000,38496
251,TASK_SPLITK_LINEAR_SM100,92,0,2,2523346880,2523360544,13664
251,TASK_SPLITK_LINEAR_SM100,93,0,2,2523346880,2523360512,13632
253,TASK_LINEAR_SM100,94,0,2,2523365632,2523404416,38784
253,TASK_LINEAR_SM100,95,0,2,2523365504,2523404544,39040
253,TASK_LINEAR_SM100,96,0,2,2523365504,2523405184,39680
253,TASK_LINEAR_SM100,97,0,2,2523365504,2523404992,39488
253,TASK_LINEAR_SM100,98,0,2,2523365504,2523405856,40352
253,TASK_LINEAR_SM100,99,0,2,2523365504,2523403808,38304
253,TASK_LINEAR_SM100,100,0,2,2523365664,2523404256,38592
253,TASK_LINEAR_SM100,101,0,2,2523365664,2523404768,39104
253,TASK_LINEAR_SM100,102,0,2,2523365600,2523404096,38496
253,TASK_LINEAR_SM100,103,0,2,2523365568,2523405024,39456
253,TASK_LINEAR_SM100,104,0,2,2523365632,2523405632,40000
253,TASK_LINEAR_SM100,105,0,2,2523365632,2523406048,40416
253,TASK_LINEAR_SM100,106,0,2,2523365536,2523404960,39424
253,TASK_LINEAR_SM100,107,0,2,2523365504,2523404960,39456
253,TASK_LINEAR_SM100,108,0,2,2523365568,2523404512,38944
251,TASK_SPLITK_LINEAR_SM100,109,0,2,2523349632,2523360544,10912
253,TASK_LINEAR_SM100,110,0,2,2523365568,2523404768,39200
253,TASK_LINEAR_SM100,111,0,2,2523365568,2523405856,40288
253,TASK_LINEAR_SM100,112,0,2,2523365600,2523405056,39456
118,TASK_SILU_MUL,113,0,2,2523405888,2523407520,1632
118,TASK_SILU_MUL,114,0,2,2523407328,2523409344,2016
118,TASK_SILU_MUL,115,0,2,2523406400,2523408288,1888
118,TASK_SILU_MUL,116,0,2,2523404832,2523407072,2240
118,TASK_SILU_MUL,117,0,2,2523405888,2523407648,1760
251,TASK_SPLITK_LINEAR_SM100,118,0,2,2523349280,2523360512,11232
118,TASK_SILU_MUL,119,0,2,2523407232,2523409152,1920
118,TASK_SILU_MUL,120,0,2,2523407104,2523408928,1824
